Customer_ID,Order_ID,Order_Date,Product_Category,Product_Sub_Category,Quantity,Price,Discount,Customer_Location,Revenue,Revenue_calc,order_year,order_month,order_month_name,order_day_of_week,gross_sales,discount_amount,net_sales,customer_segment_x,customer_segment_y
CUST_010343,ORD_00101020,2024-09-14,Beauty,Fragrances,4,88.57,0.11,AL,315.3092,315.3092,2024,9,September,Saturday,354.28,38.9708,315.3092,Standard,Standard
CUST_011586,ORD_00103886,2024-09-14,Sports,Team Sports,1,179.11,0.0,MA,179.11,179.11,2024,9,September,Saturday,179.11,0.0,179.11,Standard,Standard
CUST_014943,ORD_00103687,2024-09-14,Clothing,Mens Shirts,1,37.43,0.0,OK,37.43,37.43,2024,9,September,Saturday,37.43,0.0,37.43,High-Value,High_Value
CUST_014687,ORD_00100660,2024-09-15,Books,Fiction,1,16.3,0.0,WA,16.3,16.3,2024,9,September,Sunday,16.3,0.0,16.3,Standard,Standard
CUST_014159,ORD_00100026,2024-09-15,Clothing,Womens Dresses,6,270.03,0.0,IL,1620.1799999999998,1620.1799999999998,2024,9,September,Sunday,1620.1799999999998,0.0,1620.1799999999998,High-Value,High_Value
CUST_014496,ORD_00100297,2024-09-15,Sports,Water Sports,5,250.13,0.0,MI,1250.65,1250.65,2024,9,September,Sunday,1250.65,0.0,1250.65,High-Value,High_Value
CUST_010213,ORD_00102127,2024-09-15,Home & Garden,Home Decor,1,533.32,0.14,LA,458.6552,458.6552,2024,9,September,Sunday,533.32,74.66480000000001,458.6552,Standard,Standard
CUST_012650,ORD_00100964,2024-09-15,Clothing,Accessories,2,33.48,0.0,WA,66.96,66.96,2024,9,September,Sunday,66.96,0.0,66.96,Standard,Standard
CUST_010017,ORD_00101515,2024-09-15,Books,Fiction,1,29.75,0.42,AZ,17.255000000000003,17.255000000000003,2024,9,September,Sunday,29.75,12.495,17.255000000000003,Standard,Standard
CUST_014149,ORD_00103432,2024-09-15,Electronics,Headphones,2,641.56,0.0,OK,1283.12,1283.12,2024,9,September,Sunday,1283.12,0.0,1283.12,Standard,Standard
CUST_010585,ORD_00100012,2024-09-15,Beauty,Makeup,2,119.92,0.0,GA,239.84,239.84,2024,9,September,Sunday,239.84,0.0,239.84,Standard,Standard
CUST_014240,ORD_00104307,2024-09-15,Sports,Fitness Equipment,1,476.43,0.29,TN,338.2653,338.2653,2024,9,September,Sunday,476.43,138.16469999999998,338.2653,Standard,Standard
CUST_010656,ORD_00100857,2024-09-15,Electronics,Gaming Consoles,1,1989.99,0.0,WA,1989.99,1989.99,2024,9,September,Sunday,1989.99,0.0,1989.99,High-Value,High_Value
CUST_013815,ORD_00103097,2024-09-16,Beauty,Skincare,3,31.82,0.0,NJ,95.46,95.46,2024,9,September,Monday,95.46000000000001,0.0,95.46,Standard,Standard
CUST_013089,ORD_00104378,2024-09-16,Sports,Winter Sports,1,180.59,0.0,PA,180.59,180.59,2024,9,September,Monday,180.59,0.0,180.59,High-Value,High_Value
CUST_013966,ORD_00102583,2024-09-16,Books,Educational,1,14.78,0.0,KY,14.78,14.78,2024,9,September,Monday,14.78,0.0,14.78,Standard,Standard
CUST_014620,ORD_00102101,2024-09-16,Beauty,Skincare,1,144.89,0.0,FL,144.89,144.89,2024,9,September,Monday,144.89,0.0,144.89,Standard,Standard
CUST_014110,ORD_00103860,2024-09-16,Books,Magazines,2,56.4,0.19,OH,91.368,91.368,2024,9,September,Monday,112.8,21.432,91.368,Standard,Standard
CUST_014639,ORD_00103152,2024-09-16,Books,Educational,1,31.04,0.0,KY,31.04,31.04,2024,9,September,Monday,31.04,0.0,31.04,Standard,Standard
CUST_012166,ORD_00100376,2024-09-16,Books,Non-Fiction,2,25.42,0.32,MI,34.5712,34.5712,2024,9,September,Monday,50.84,16.268800000000002,34.5712,Standard,Standard
CUST_011644,ORD_00101152,2024-09-16,Books,Non-Fiction,6,28.64,0.0,NY,171.84,171.84,2024,9,September,Monday,171.84,0.0,171.84,Standard,Standard
CUST_010934,ORD_00103367,2024-09-17,Books,Fiction,1,37.28,0.0,OR,37.28,37.28,2024,9,September,Tuesday,37.28,0.0,37.28,Standard,Standard
CUST_014242,ORD_00102096,2024-09-17,Sports,Team Sports,2,371.87,0.0,TX,743.74,743.74,2024,9,September,Tuesday,743.74,0.0,743.74,Standard,Standard
CUST_014081,ORD_00103287,2024-09-17,Beauty,Beauty Tools,1,108.95,0.0,CT,108.95,108.95,2024,9,September,Tuesday,108.95,0.0,108.95,High-Value,High_Value
CUST_011584,ORD_00103163,2024-09-18,Home & Garden,Furniture,6,338.79,0.0,FL,2032.74,2032.74,2024,9,September,Wednesday,2032.7400000000002,0.0,2032.74,High-Value,High_Value
CUST_014842,ORD_00101430,2024-09-18,Beauty,Fragrances,4,49.55,0.0,TX,198.2,198.2,2024,9,September,Wednesday,198.2,0.0,198.2,High-Value,High_Value
CUST_014429,ORD_00104555,2024-09-18,Beauty,Personal Care,6,83.89,0.0,WI,503.34,503.34,2024,9,September,Wednesday,503.34000000000003,0.0,503.34,Standard,Standard
CUST_010171,ORD_00102541,2024-09-18,Books,Children Books,4,20.47,0.0,MO,81.88,81.88,2024,9,September,Wednesday,81.88,0.0,81.88,Standard,Standard
CUST_010867,ORD_00102664,2024-09-19,Electronics,Smartphones,2,1045.4,0.08,AL,1923.5360000000005,1923.5360000000005,2024,9,September,Thursday,2090.8,167.264,1923.5360000000005,High-Value,High_Value
CUST_011263,ORD_00100949,2024-09-19,Home & Garden,Home Decor,1,631.36,0.0,NJ,631.36,631.36,2024,9,September,Thursday,631.36,0.0,631.36,High-Value,High_Value
CUST_011272,ORD_00102574,2024-09-19,Home & Garden,Gardening Tools,2,122.4,0.39,WA,149.328,149.328,2024,9,September,Thursday,244.8,95.47200000000001,149.328,Standard,Standard
CUST_013204,ORD_00101611,2024-09-19,Clothing,Shoes,1,20.45,0.0,CT,20.45,20.45,2024,9,September,Thursday,20.45,0.0,20.45,Standard,Standard
CUST_012133,ORD_00102063,2024-09-19,Beauty,Fragrances,3,142.43,0.14,AZ,367.4694,367.4694,2024,9,September,Thursday,427.29,59.820600000000006,367.4694,Standard,Standard
CUST_012280,ORD_00104000,2024-09-20,Sports,Water Sports,3,351.46,0.18,LA,864.5916,864.5916,2024,9,September,Friday,1054.3799999999999,189.78839999999997,864.5916,Standard,Standard
CUST_011675,ORD_00102239,2024-09-20,Beauty,Hair Care,2,90.58,0.0,NC,181.16,181.16,2024,9,September,Friday,181.16,0.0,181.16,Standard,Standard
CUST_014036,ORD_00100878,2024-09-20,Electronics,Smart Watches,6,1001.32,0.46,VA,3244.2768,3244.2768,2024,9,September,Friday,6007.92,2763.6432,3244.2768,High-Value,High_Value
CUST_010582,ORD_00102558,2024-09-20,Electronics,Smart Watches,2,989.93,0.0,IL,1979.86,1979.86,2024,9,September,Friday,1979.86,0.0,1979.86,High-Value,High_Value
CUST_014555,ORD_00103022,2024-09-20,Sports,Winter Sports,3,385.46,0.41,IN,682.2642000000001,682.2642000000001,2024,9,September,Friday,1156.3799999999999,474.1157999999999,682.2642000000001,Standard,Standard
CUST_013268,ORD_00103498,2024-09-20,Sports,Team Sports,3,458.0,0.12,IN,1209.12,1209.12,2024,9,September,Friday,1374.0,164.88,1209.12,Standard,Standard
CUST_012408,ORD_00102537,2024-09-20,Sports,Fitness Equipment,7,271.05,0.0,GA,1897.35,1897.35,2024,9,September,Friday,1897.3500000000001,0.0,1897.35,High-Value,High_Value
CUST_013976,ORD_00103504,2024-09-21,Electronics,Tablets,1,456.05,0.0,KY,456.05,456.05,2024,9,September,Saturday,456.05,0.0,456.05,Standard,Standard
CUST_014365,ORD_00101332,2024-09-21,Books,Comics,2,23.36,0.06,OH,43.9168,43.9168,2024,9,September,Saturday,46.72,2.8032,43.9168,Standard,Standard
CUST_013706,ORD_00104652,2024-09-21,Electronics,Tablets,3,320.97,0.0,MI,962.91,962.91,2024,9,September,Saturday,962.9100000000001,0.0,962.91,Standard,Standard
CUST_011898,ORD_00100861,2024-09-21,Clothing,Sportswear,1,43.8,0.0,GA,43.8,43.8,2024,9,September,Saturday,43.8,0.0,43.8,High-Value,High_Value
CUST_013067,ORD_00103133,2024-09-21,Beauty,Skincare,8,23.63,0.0,MN,189.04,189.04,2024,9,September,Saturday,189.04,0.0,189.04,Standard,Standard
CUST_012495,ORD_00103253,2024-09-21,Electronics,Smartphones,3,1834.52,0.11,NJ,4898.1684,4898.1684,2024,9,September,Saturday,5503.5599999999995,605.3915999999999,4898.1684,High-Value,High_Value
CUST_010013,ORD_00100301,2024-09-21,Home & Garden,Kitchen Appliances,1,89.19,0.0,IL,89.19,89.19,2024,9,September,Saturday,89.19,0.0,89.19,High-Value,High_Value
CUST_013150,ORD_00102852,2024-09-21,Books,Fiction,5,21.82,0.0,NC,109.1,109.1,2024,9,September,Saturday,109.1,0.0,109.1,Standard,Standard
CUST_011898,ORD_00104270,2024-09-21,Electronics,Smartphones,2,1364.67,0.06,GA,2565.5796,2565.5796,2024,9,September,Saturday,2729.34,163.7604,2565.5796,High-Value,High_Value
CUST_010910,ORD_00104137,2024-09-22,Books,Non-Fiction,2,46.59,0.0,OH,93.18,93.18,2024,9,September,Sunday,93.18,0.0,93.18,Standard,Standard
CUST_010840,ORD_00100765,2024-09-22,Beauty,Beauty Tools,1,95.45,0.0,GA,95.45,95.45,2024,9,September,Sunday,95.45,0.0,95.45,Standard,Standard
CUST_014661,ORD_00101058,2024-09-22,Electronics,Laptops,2,1249.83,0.0,OR,2499.66,2499.66,2024,9,September,Sunday,2499.66,0.0,2499.66,High-Value,High_Value
CUST_014170,ORD_00104327,2024-09-22,Electronics,Gaming Consoles,1,925.38,0.45,UT,508.95900000000006,508.95900000000006,2024,9,September,Sunday,925.38,416.421,508.95900000000006,High-Value,High_Value
CUST_012866,ORD_00104208,2024-09-22,Beauty,Personal Care,3,89.9,0.13,NY,234.63900000000004,234.63900000000004,2024,9,September,Sunday,269.70000000000005,35.06100000000001,234.63900000000004,Standard,Standard
CUST_012388,ORD_00102926,2024-09-22,Sports,Fitness Equipment,4,435.3,0.09,FL,1584.4920000000002,1584.4920000000002,2024,9,September,Sunday,1741.2,156.708,1584.4920000000002,High-Value,High_Value
CUST_012213,ORD_00100124,2024-09-22,Sports,Water Sports,7,430.18,0.0,OR,3011.26,3011.26,2024,9,September,Sunday,3011.26,0.0,3011.26,High-Value,High_Value
CUST_011937,ORD_00104716,2024-09-22,Sports,Winter Sports,3,163.06,0.06,NY,459.8292,459.8292,2024,9,September,Sunday,489.18,29.3508,459.8292,Standard,Standard
CUST_013265,ORD_00104808,2024-09-22,Sports,Outdoor Gear,3,470.91,0.0,OK,1412.73,1412.73,2024,9,September,Sunday,1412.73,0.0,1412.73,Standard,Standard
CUST_014739,ORD_00101923,2024-09-23,Clothing,Jeans,7,175.22,0.0,OR,1226.54,1226.54,2024,9,September,Monday,1226.54,0.0,1226.54,High-Value,High_Value
CUST_011115,ORD_00103592,2024-09-23,Electronics,Tablets,1,1848.34,0.1,UT,1663.506,1663.506,2024,9,September,Monday,1848.34,184.834,1663.506,Standard,Standard
CUST_012739,ORD_00101190,2024-09-23,Books,Fiction,4,52.59,0.0,TX,210.36,210.36,2024,9,September,Monday,210.36,0.0,210.36,Standard,Standard
CUST_011752,ORD_00102260,2024-09-23,Sports,Outdoor Gear,4,299.13,0.0,IL,1196.52,1196.52,2024,9,September,Monday,1196.52,0.0,1196.52,High-Value,High_Value
CUST_011292,ORD_00104195,2024-09-23,Sports,Team Sports,2,67.58,0.0,NC,135.16,135.16,2024,9,September,Monday,135.16,0.0,135.16,Standard,Standard
CUST_013653,ORD_00101083,2024-09-23,Home & Garden,Home Decor,2,118.49,0.0,OH,236.98,236.98,2024,9,September,Monday,236.98,0.0,236.98,Standard,Standard
CUST_011204,ORD_00102141,2024-09-24,Beauty,Skincare,1,18.2,0.0,CO,18.2,18.2,2024,9,September,Tuesday,18.2,0.0,18.2,Standard,Standard
CUST_011170,ORD_00103881,2024-09-24,Books,Children Books,1,45.09,0.0,MI,45.09,45.09,2024,9,September,Tuesday,45.09,0.0,45.09,Standard,Standard
CUST_011930,ORD_00101374,2024-09-24,Books,Non-Fiction,4,41.07,0.0,MN,164.28,164.28,2024,9,September,Tuesday,164.28,0.0,164.28,Standard,Standard
CUST_013813,ORD_00101217,2024-09-25,Electronics,Tablets,7,809.49,0.0,CO,5666.43,5666.43,2024,9,September,Wednesday,5666.43,0.0,5666.43,High-Value,High_Value
CUST_011179,ORD_00100661,2024-09-25,Sports,Cycling,4,129.13,0.0,TX,516.52,516.52,2024,9,September,Wednesday,516.52,0.0,516.52,Standard,Standard
CUST_011790,ORD_00100779,2024-09-25,Sports,Water Sports,4,452.51,0.46,CO,977.4216,977.4216,2024,9,September,Wednesday,1810.04,832.6184000000001,977.4216,Standard,Standard
CUST_011577,ORD_00101490,2024-09-25,Sports,Winter Sports,2,136.61,0.19,IN,221.30820000000003,221.30820000000003,2024,9,September,Wednesday,273.22,51.91180000000001,221.30820000000003,High-Value,High_Value
CUST_010144,ORD_00102614,2024-09-25,Beauty,Makeup,1,93.69,0.1,TX,84.321,84.321,2024,9,September,Wednesday,93.69,9.369,84.321,Standard,Standard
CUST_010195,ORD_00101144,2024-09-26,Electronics,Smartphones,2,432.39,0.41,OR,510.2202,510.2202,2024,9,September,Thursday,864.78,354.5598,510.2202,Standard,Standard
CUST_014938,ORD_00103469,2024-09-26,Clothing,Shoes,2,103.36,0.13,CA,179.8464,179.8464,2024,9,September,Thursday,206.72,26.8736,179.8464,Standard,Standard
CUST_014805,ORD_00103261,2024-09-26,Beauty,Fragrances,3,36.17,0.0,OK,108.51,108.51,2024,9,September,Thursday,108.51,0.0,108.51,Standard,Standard
CUST_011307,ORD_00104086,2024-09-26,Electronics,Smart Watches,2,631.98,0.39,NJ,771.0156,771.0156,2024,9,September,Thursday,1263.96,492.94440000000003,771.0156,Standard,Standard
CUST_014995,ORD_00102363,2024-09-26,Sports,Fitness Equipment,5,425.84,0.0,AL,2129.2,2129.2,2024,9,September,Thursday,2129.2,0.0,2129.2,High-Value,High_Value
CUST_014051,ORD_00104288,2024-09-26,Sports,Winter Sports,3,107.09,0.0,MI,321.27,321.27,2024,9,September,Thursday,321.27,0.0,321.27,Standard,Standard
CUST_010922,ORD_00104153,2024-09-26,Sports,Outdoor Gear,1,185.43,0.0,MI,185.43,185.43,2024,9,September,Thursday,185.43,0.0,185.43,Standard,Standard
CUST_014828,ORD_00104520,2024-09-27,Home & Garden,Home Decor,1,266.71,0.0,MI,266.71,266.71,2024,9,September,Friday,266.71,0.0,266.71,High-Value,High_Value
CUST_010350,ORD_00101906,2024-09-27,Beauty,Skincare,1,95.96,0.09,OR,87.3236,87.3236,2024,9,September,Friday,95.96,8.636399999999998,87.3236,Standard,Standard
CUST_013523,ORD_00103720,2024-09-27,Books,Children Books,2,11.91,0.0,CO,23.82,23.82,2024,9,September,Friday,23.82,0.0,23.82,Standard,Standard
CUST_011183,ORD_00104818,2024-09-27,Home & Garden,Storage,6,34.45,0.0,VA,206.7,206.7,2024,9,September,Friday,206.70000000000002,0.0,206.7,Standard,Standard
CUST_010593,ORD_00104744,2024-09-27,Sports,Fitness Equipment,1,197.58,0.0,PA,197.58,197.58,2024,9,September,Friday,197.58,0.0,197.58,Standard,Standard
CUST_011558,ORD_00102973,2024-09-27,Beauty,Fragrances,1,10.99,0.16,FL,9.2316,9.2316,2024,9,September,Friday,10.99,1.7584,9.2316,Standard,Standard
CUST_012564,ORD_00102529,2024-09-28,Books,Magazines,2,26.04,0.0,WA,52.08,52.08,2024,9,September,Saturday,52.08,0.0,52.08,High-Value,High_Value
CUST_012017,ORD_00102594,2024-09-28,Beauty,Hair Care,6,48.58,0.11,MD,259.41720000000004,259.41720000000004,2024,9,September,Saturday,291.48,32.0628,259.41720000000004,Standard,Standard
CUST_011169,ORD_00103129,2024-09-28,Clothing,Accessories,4,76.41,0.09,TX,278.1324,278.1324,2024,9,September,Saturday,305.64,27.507599999999996,278.1324,Standard,Standard
CUST_014381,ORD_00103725,2024-09-28,Books,Magazines,2,30.73,0.0,VA,61.46,61.46,2024,9,September,Saturday,61.46,0.0,61.46,Standard,Standard
CUST_012526,ORD_00103333,2024-09-29,Electronics,Tablets,1,1501.66,0.0,MN,1501.66,1501.66,2024,9,September,Sunday,1501.66,0.0,1501.66,High-Value,High_Value
CUST_013087,ORD_00104577,2024-09-29,Home & Garden,Kitchen Appliances,1,118.39,0.0,OR,118.39,118.39,2024,9,September,Sunday,118.39,0.0,118.39,Standard,Standard
CUST_010839,ORD_00104395,2024-09-29,Home & Garden,Bedding,5,65.07,0.35,UT,211.4775,211.4775,2024,9,September,Sunday,325.34999999999997,113.87249999999997,211.4775,Standard,Standard
CUST_014992,ORD_00104500,2024-09-29,Electronics,Laptops,5,1074.45,0.0,GA,5372.25,5372.25,2024,9,September,Sunday,5372.25,0.0,5372.25,High-Value,High_Value
CUST_012801,ORD_00104236,2024-09-29,Electronics,Smart Watches,2,383.65,0.0,WA,767.3,767.3,2024,9,September,Sunday,767.3,0.0,767.3,Standard,Standard
CUST_011706,ORD_00104226,2024-09-30,Clothing,Womens Dresses,3,140.84,0.0,IL,422.52,422.52,2024,9,September,Monday,422.52,0.0,422.52,High-Value,High_Value
CUST_012124,ORD_00103830,2024-09-30,Sports,Fitness Equipment,1,320.2,0.0,MO,320.2,320.2,2024,9,September,Monday,320.2,0.0,320.2,Standard,Standard
CUST_013636,ORD_00104537,2024-09-30,Home & Garden,Bedding,1,597.81,0.11,CT,532.0509,532.0509,2024,9,September,Monday,597.81,65.75909999999999,532.0509,Standard,Standard
CUST_013686,ORD_00101416,2024-09-30,Home & Garden,Home Decor,1,245.33,0.47,IL,130.0249,130.0249,2024,9,September,Monday,245.33,115.3051,130.0249,Standard,Standard
CUST_010053,ORD_00102445,2024-09-30,Books,Fiction,1,10.9,0.0,NJ,10.9,10.9,2024,9,September,Monday,10.9,0.0,10.9,Standard,Standard
CUST_012498,ORD_00103267,2024-10-01,Electronics,Smartphones,1,538.2,0.0,CA,538.2,538.2,2024,10,October,Tuesday,538.2,0.0,538.2,Standard,Standard
CUST_012471,ORD_00101856,2024-10-01,Home & Garden,Home Decor,3,505.7,0.09,TN,1380.561,1380.561,2024,10,October,Tuesday,1517.1,136.539,1380.561,Standard,Standard
CUST_014460,ORD_00101460,2024-10-01,Sports,Cycling,1,363.5,0.0,VA,363.5,363.5,2024,10,October,Tuesday,363.5,0.0,363.5,Standard,Standard
CUST_013447,ORD_00103138,2024-10-01,Sports,Water Sports,1,198.17,0.15,OR,168.44449999999998,168.44449999999998,2024,10,October,Tuesday,198.17,29.725499999999997,168.44449999999998,Standard,Standard
CUST_011967,ORD_00104355,2024-10-01,Electronics,Headphones,4,614.52,0.0,LA,2458.08,2458.08,2024,10,October,Tuesday,2458.08,0.0,2458.08,High-Value,High_Value
CUST_011718,ORD_00100757,2024-10-01,Beauty,Hair Care,1,11.06,0.0,UT,11.06,11.06,2024,10,October,Tuesday,11.06,0.0,11.06,Standard,Standard
CUST_014084,ORD_00100165,2024-10-02,Books,Fiction,1,47.41,0.0,MO,47.41,47.41,2024,10,October,Wednesday,47.41,0.0,47.41,Standard,Standard
CUST_012773,ORD_00100938,2024-10-02,Electronics,Smartphones,2,1041.3,0.0,PA,2082.6,2082.6,2024,10,October,Wednesday,2082.6,0.0,2082.6,High-Value,High_Value
CUST_013307,ORD_00102468,2024-10-02,Home & Garden,Home Decor,5,463.79,0.0,CA,2318.9500000000003,2318.9500000000003,2024,10,October,Wednesday,2318.9500000000003,0.0,2318.9500000000003,High-Value,High_Value
CUST_013230,ORD_00101107,2024-10-02,Home & Garden,Storage,3,257.71,0.0,WA,773.1299999999999,773.1299999999999,2024,10,October,Wednesday,773.1299999999999,0.0,773.1299999999999,Standard,Standard
CUST_011610,ORD_00104712,2024-10-02,Sports,Outdoor Gear,6,394.16,0.0,OH,2364.96,2364.96,2024,10,October,Wednesday,2364.96,0.0,2364.96,High-Value,High_Value
CUST_011428,ORD_00103712,2024-10-03,Beauty,Skincare,2,61.48,0.0,AZ,122.96,122.96,2024,10,October,Thursday,122.96,0.0,122.96,Standard,Standard
CUST_013035,ORD_00101212,2024-10-03,Books,Magazines,1,54.8,0.0,OK,54.8,54.8,2024,10,October,Thursday,54.8,0.0,54.8,Standard,Standard
CUST_012109,ORD_00101835,2024-10-03,Beauty,Personal Care,1,16.95,0.0,OR,16.95,16.95,2024,10,October,Thursday,16.95,0.0,16.95,Standard,Standard
CUST_010796,ORD_00100198,2024-10-04,Beauty,Skincare,4,70.06,0.0,MA,280.24,280.24,2024,10,October,Friday,280.24,0.0,280.24,Standard,Standard
CUST_010061,ORD_00102732,2024-10-04,Beauty,Personal Care,1,80.83,0.0,MO,80.83,80.83,2024,10,October,Friday,80.83,0.0,80.83,Standard,Standard
CUST_010799,ORD_00103040,2024-10-04,Sports,Fitness Equipment,2,483.62,0.0,OH,967.24,967.24,2024,10,October,Friday,967.24,0.0,967.24,Standard,Standard
CUST_012648,ORD_00100264,2024-10-04,Home & Garden,Kitchen Appliances,1,694.48,0.0,TN,694.48,694.48,2024,10,October,Friday,694.48,0.0,694.48,Standard,Standard
CUST_011178,ORD_00101954,2024-10-04,Electronics,Gaming Consoles,2,684.16,0.47,NY,725.2096,725.2096,2024,10,October,Friday,1368.32,643.1103999999999,725.2096,Standard,Standard
CUST_011273,ORD_00101060,2024-10-04,Books,Comics,4,34.27,0.12,OR,120.6304,120.6304,2024,10,October,Friday,137.08,16.4496,120.6304,Standard,Standard
CUST_012162,ORD_00104482,2024-10-04,Beauty,Personal Care,2,102.61,0.0,MO,205.22,205.22,2024,10,October,Friday,205.22,0.0,205.22,Standard,Standard
CUST_012084,ORD_00104249,2024-10-05,Beauty,Hair Care,1,54.25,0.13,NY,47.1975,47.1975,2024,10,October,Saturday,54.25,7.0525,47.1975,Standard,Standard
CUST_012284,ORD_00104425,2024-10-05,Beauty,Beauty Tools,5,75.84,0.0,MA,379.2000000000001,379.2000000000001,2024,10,October,Saturday,379.20000000000005,0.0,379.2000000000001,Standard,Standard
CUST_012512,ORD_00103234,2024-10-05,Sports,Fitness Equipment,6,389.02,0.18,OR,1913.9784,1913.9784,2024,10,October,Saturday,2334.12,420.1416,1913.9784,High-Value,High_Value
CUST_014841,ORD_00104767,2024-10-05,Beauty,Beauty Tools,2,71.72,0.0,MA,143.44,143.44,2024,10,October,Saturday,143.44,0.0,143.44,Standard,Standard
CUST_011104,ORD_00100832,2024-10-06,Sports,Fitness Equipment,9,429.43,0.07,IL,3594.3290999999995,3594.3290999999995,2024,10,October,Sunday,3864.87,270.5409,3594.3290999999995,High-Value,High_Value
CUST_014844,ORD_00101802,2024-10-06,Beauty,Makeup,1,35.6,0.0,PA,35.6,35.6,2024,10,October,Sunday,35.6,0.0,35.6,High-Value,High_Value
CUST_012401,ORD_00103165,2024-10-06,Sports,Fitness Equipment,1,365.66,0.1,MA,329.09400000000005,329.09400000000005,2024,10,October,Sunday,365.66,36.566,329.09400000000005,Standard,Standard
CUST_014655,ORD_00101596,2024-10-06,Sports,Winter Sports,6,180.2,0.0,WA,1081.1999999999998,1081.1999999999998,2024,10,October,Sunday,1081.1999999999998,0.0,1081.1999999999998,Standard,Standard
CUST_010860,ORD_00104129,2024-10-07,Books,Non-Fiction,2,49.26,0.19,MN,79.80120000000001,79.80120000000001,2024,10,October,Monday,98.52,18.718799999999998,79.80120000000001,Standard,Standard
CUST_010225,ORD_00103371,2024-10-07,Beauty,Beauty Tools,2,130.66,0.0,OK,261.32,261.32,2024,10,October,Monday,261.32,0.0,261.32,Standard,Standard
CUST_014478,ORD_00103410,2024-10-07,Electronics,Smart Watches,2,1064.63,0.0,UT,2129.26,2129.26,2024,10,October,Monday,2129.26,0.0,2129.26,High-Value,High_Value
CUST_014693,ORD_00103967,2024-10-07,Clothing,Mens Shirts,1,49.74,0.0,MD,49.74,49.74,2024,10,October,Monday,49.74,0.0,49.74,Standard,Standard
CUST_013623,ORD_00100265,2024-10-08,Home & Garden,Home Decor,4,799.78,0.0,VA,3199.12,3199.12,2024,10,October,Tuesday,3199.12,0.0,3199.12,High-Value,High_Value
CUST_013116,ORD_00102196,2024-10-08,Sports,Outdoor Gear,2,46.65,0.0,TN,93.3,93.3,2024,10,October,Tuesday,93.3,0.0,93.3,Standard,Standard
CUST_010019,ORD_00101782,2024-10-08,Sports,Water Sports,2,369.38,0.0,MI,738.76,738.76,2024,10,October,Tuesday,738.76,0.0,738.76,Standard,Standard
CUST_010935,ORD_00103862,2024-10-08,Sports,Water Sports,5,91.37,0.0,MA,456.85,456.85,2024,10,October,Tuesday,456.85,0.0,456.85,Standard,Standard
CUST_010076,ORD_00102944,2024-10-08,Home & Garden,Storage,4,371.88,0.0,WI,1487.52,1487.52,2024,10,October,Tuesday,1487.52,0.0,1487.52,Standard,Standard
CUST_011448,ORD_00104088,2024-10-08,Home & Garden,Home Decor,1,589.8,0.0,MI,589.8,589.8,2024,10,October,Tuesday,589.8,0.0,589.8,Standard,Standard
CUST_014648,ORD_00101960,2024-10-08,Sports,Fitness Equipment,6,215.1,0.0,NJ,1290.6,1290.6,2024,10,October,Tuesday,1290.6,0.0,1290.6,High-Value,High_Value
CUST_012961,ORD_00101670,2024-10-08,Beauty,Beauty Tools,5,91.03,0.0,MN,455.15,455.15,2024,10,October,Tuesday,455.15,0.0,455.15,Standard,Standard
CUST_013826,ORD_00104351,2024-10-08,Home & Garden,Furniture,1,205.06,0.0,MO,205.06,205.06,2024,10,October,Tuesday,205.06,0.0,205.06,Standard,Standard
CUST_013764,ORD_00104753,2024-10-09,Home & Garden,Home Decor,1,495.02,0.0,TN,495.02,495.02,2024,10,October,Wednesday,495.02,0.0,495.02,High-Value,High_Value
CUST_015000,ORD_00100524,2024-10-09,Books,Non-Fiction,4,9.11,0.0,KY,36.44,36.44,2024,10,October,Wednesday,36.44,0.0,36.44,Standard,Standard
CUST_010453,ORD_00101161,2024-10-09,Beauty,Skincare,2,53.31,0.0,OK,106.62,106.62,2024,10,October,Wednesday,106.62,0.0,106.62,Standard,Standard
CUST_014531,ORD_00102809,2024-10-10,Beauty,Personal Care,2,36.95,0.06,MN,69.46600000000001,69.46600000000001,2024,10,October,Thursday,73.9,4.434,69.46600000000001,Standard,Standard
CUST_014737,ORD_00104725,2024-10-10,Clothing,Shoes,2,193.48,0.09,LA,352.1336,352.1336,2024,10,October,Thursday,386.96,34.8264,352.1336,Standard,Standard
CUST_013135,ORD_00100871,2024-10-10,Clothing,Sportswear,3,18.14,0.17,AZ,45.1686,45.1686,2024,10,October,Thursday,54.42,9.2514,45.1686,Standard,Standard
CUST_011173,ORD_00103921,2024-10-10,Books,Children Books,1,32.16,0.0,LA,32.16,32.16,2024,10,October,Thursday,32.16,0.0,32.16,High-Value,High_Value
CUST_011615,ORD_00102649,2024-10-11,Home & Garden,Home Decor,2,41.14,0.19,FL,66.6468,66.6468,2024,10,October,Friday,82.28,15.6332,66.6468,Standard,Standard
CUST_012561,ORD_00102697,2024-10-11,Books,Educational,3,27.35,0.0,MD,82.05000000000001,82.05000000000001,2024,10,October,Friday,82.05000000000001,0.0,82.05000000000001,Standard,Standard
CUST_013584,ORD_00101934,2024-10-11,Home & Garden,Storage,3,74.68,0.0,UT,224.04,224.04,2024,10,October,Friday,224.04000000000002,0.0,224.04,Standard,Standard
CUST_010094,ORD_00100976,2024-10-11,Beauty,Fragrances,2,112.99,0.0,IN,225.98,225.98,2024,10,October,Friday,225.98,0.0,225.98,Standard,Standard
