Customer_ID,total_orders,total_quantity,total_revenue,avg_order_value,customer_segment
CUST_012528,1,5,3367.764,3367.764,High_Value
CUST_012530,1,4,7991.44,7991.44,High_Value
CUST_012531,1,3,437.52,437.52,Standard
CUST_012533,2,3,244.67000000000002,122.33500000000001,Standard
CUST_012534,2,6,2373.0,1186.5,High_Value
CUST_012535,1,2,324.5332,324.5332,Standard
CUST_012536,3,5,1322.32,440.7733333333333,Standard
CUST_012537,1,1,557.5027,557.5027,Standard
CUST_012538,2,2,174.5815,87.29075,Standard
CUST_012539,1,7,917.77,917.77,Standard
CUST_012541,2,4,340.5354,170.2677,Standard
CUST_012542,2,12,599.2912,299.6456,Standard
CUST_012543,1,4,100.44,100.44,Standard
CUST_012545,1,2,968.62,968.62,Standard
CUST_012548,1,1,37.6704,37.6704,Standard
CUST_012549,1,1,224.5776,224.5776,Standard
CUST_012552,1,3,305.82,305.82,Standard
CUST_012555,1,5,1171.0,1171.0,Standard
CUST_012557,2,11,5944.4652,2972.2326,High_Value
CUST_012558,1,4,3152.76,3152.76,High_Value
CUST_012560,1,2,836.84,836.84,Standard
CUST_012561,2,10,1350.394,675.197,Standard
CUST_012562,1,1,57.97,57.97,Standard
CUST_012564,2,6,2896.68,1448.34,High_Value
CUST_012565,2,2,337.5996,168.7998,Standard
CUST_012566,2,2,467.85999999999996,233.92999999999998,Standard
CUST_012567,2,3,291.94,145.97,Standard
CUST_012568,2,5,1579.22,789.61,Standard
CUST_012569,1,1,44.2986,44.2986,Standard
CUST_012570,4,5,1140.2622000000001,285.06555000000003,Standard
CUST_012571,2,8,1815.46,907.73,High_Value
CUST_012572,1,2,92.644,92.644,Standard
CUST_012574,2,2,353.258,176.629,Standard
CUST_012575,1,1,177.91840000000002,177.91840000000002,Standard
CUST_012576,2,8,437.1354,218.5677,Standard
CUST_012577,4,7,955.318,238.8295,Standard
CUST_012578,2,2,469.4494000000001,234.72470000000004,Standard
CUST_012579,1,3,55.92,55.92,Standard
CUST_012581,1,3,442.6038,442.6038,Standard
CUST_012582,1,1,192.54,192.54,Standard
CUST_012583,3,4,522.139,174.04633333333334,Standard
CUST_012584,3,8,4888.530000000001,1629.5100000000002,High_Value
CUST_012585,3,16,3199.14,1066.3799999999999,High_Value
CUST_012588,1,1,125.43,125.43,Standard
CUST_012589,1,1,290.36,290.36,Standard
CUST_012592,2,2,243.78,121.89,Standard
CUST_012593,2,4,151.3899,75.69495,Standard
CUST_012595,1,5,152.85,152.85,Standard
CUST_012596,1,1,66.572,66.572,Standard
CUST_012597,1,1,1028.7648,1028.7648,Standard
CUST_012598,2,4,1399.2595999999999,699.6297999999999,Standard
CUST_012600,1,1,408.62,408.62,Standard
CUST_012604,3,6,1165.29,388.43,Standard
CUST_012605,3,8,391.5736,130.52453333333332,Standard
CUST_012608,3,12,1752.9296,584.3098666666666,High_Value
CUST_012609,2,7,3304.88,1652.44,High_Value
CUST_012611,2,2,524.3481,262.17405,Standard
CUST_012613,3,4,2597.8732,865.9577333333333,High_Value
CUST_012615,1,1,33.02,33.02,Standard
CUST_012617,1,1,19.87,19.87,Standard
CUST_012618,1,3,658.47,658.47,Standard
CUST_012619,1,2,930.42,930.42,Standard
CUST_012621,2,4,4153.59,2076.795,High_Value
CUST_012622,2,2,116.64,58.32,Standard
CUST_012623,3,10,3523.7492,1174.5830666666668,High_Value
CUST_012626,2,9,2143.353,1071.6765,High_Value
CUST_012627,1,4,1340.92,1340.92,Standard
CUST_012629,1,1,64.52,64.52,Standard
CUST_012630,1,4,316.64,316.64,Standard
CUST_012631,1,1,421.9,421.9,Standard
CUST_012635,3,11,4833.0,1611.0,High_Value
CUST_012637,2,6,994.06,497.03,Standard
CUST_012638,1,1,55.9,55.9,Standard
CUST_012640,2,4,616.558,308.279,Standard
CUST_012641,1,1,1857.72,1857.72,High_Value
CUST_012642,1,3,3918.27,3918.27,High_Value
CUST_012644,1,1,47.1,47.1,Standard
CUST_012645,1,1,265.92,265.92,Standard
CUST_012646,2,5,170.32,85.16,Standard
CUST_012648,1,1,694.48,694.48,Standard
CUST_012649,2,4,235.019,117.5095,Standard
CUST_012650,2,3,178.54,89.27,Standard
CUST_012651,1,4,6257.44,6257.44,High_Value
CUST_012652,1,9,1253.88,1253.88,Standard
CUST_012654,1,3,99.81,99.81,Standard
CUST_012655,1,1,115.74,115.74,Standard
CUST_012656,1,3,1037.19,1037.19,Standard
CUST_012659,1,5,4305.15,4305.15,High_Value
CUST_012660,2,4,485.061,242.5305,Standard
CUST_012664,1,1,247.61,247.61,Standard
CUST_012665,3,5,1784.3990999999999,594.7996999999999,High_Value
CUST_012666,1,1,212.38,212.38,Standard
CUST_012667,2,8,298.48,149.24,Standard
CUST_012668,1,2,25.1,25.1,Standard
CUST_012669,1,3,94.8897,94.8897,Standard
CUST_012671,1,1,20.18,20.18,Standard
CUST_012672,1,3,3425.2794000000004,3425.2794000000004,High_Value
CUST_012673,1,7,180.46,180.46,Standard
CUST_012674,1,1,50.85,50.85,Standard
CUST_012675,2,6,840.7092,420.3546,Standard
CUST_012676,2,11,1602.502,801.251,Standard
CUST_012677,1,4,135.1008,135.1008,Standard
CUST_012678,2,4,145.53,72.765,Standard
CUST_012679,1,1,235.41,235.41,Standard
CUST_012680,1,2,582.64,582.64,Standard
CUST_012683,2,3,188.134,94.067,Standard
CUST_012686,3,8,1331.402,443.8006666666667,Standard
CUST_012692,1,6,737.7360000000001,737.7360000000001,Standard
CUST_012693,3,19,4806.9872,1602.3290666666664,High_Value
CUST_012694,1,5,612.7,612.7,Standard
CUST_012699,3,4,575.422,191.80733333333333,Standard
CUST_012700,2,2,811.4372000000001,405.71860000000004,Standard
CUST_012701,2,6,1791.872,895.936,High_Value
CUST_012702,1,9,787.14,787.14,Standard
CUST_012704,1,1,118.93,118.93,Standard
CUST_012706,1,1,1568.8775,1568.8775,Standard
CUST_012707,1,1,41.43,41.43,Standard
CUST_012709,2,4,428.58,214.29,Standard
CUST_012712,1,3,1553.25,1553.25,Standard
CUST_012713,1,1,80.025,80.025,Standard
CUST_012714,1,1,244.09,244.09,Standard
CUST_012715,3,6,4495.030000000001,1498.3433333333335,High_Value
CUST_012717,3,9,5932.95,1977.6499999999999,High_Value
CUST_012718,1,2,747.22,747.22,Standard
CUST_012719,1,1,403.38,403.38,Standard
CUST_012720,2,8,543.913,271.9565,Standard
CUST_012722,1,1,13.7956,13.7956,Standard
CUST_012724,1,3,454.62,454.62,Standard
CUST_012725,1,2,72.46,72.46,Standard
CUST_012726,1,1,634.61,634.61,Standard
CUST_012731,3,4,721.8779999999999,240.62599999999998,Standard
CUST_012735,1,4,6831.04,6831.04,High_Value
CUST_012737,1,2,128.76,128.76,Standard
CUST_012739,2,5,302.62,151.31,Standard
CUST_012741,1,4,1202.2,1202.2,Standard
CUST_012742,3,5,1915.6999999999998,638.5666666666666,High_Value
CUST_012744,2,3,1814.5955999999999,907.2977999999999,High_Value
CUST_012745,3,8,580.354,193.45133333333334,Standard
CUST_012747,1,1,226.9,226.9,Standard
CUST_012749,3,6,1184.9173,394.97243333333336,Standard
CUST_012752,2,3,246.09,123.045,Standard
CUST_012755,1,3,77.5866,77.5866,Standard
CUST_012756,1,1,36.95,36.95,Standard
CUST_012758,3,5,2118.6688000000004,706.2229333333335,High_Value
CUST_012759,1,1,225.471,225.471,Standard
CUST_012761,1,1,136.43,136.43,Standard
CUST_012762,1,2,25.08,25.08,Standard
CUST_012764,1,4,364.12,364.12,Standard
CUST_012765,2,5,172.7,86.35,Standard
CUST_012766,1,1,189.12,189.12,Standard
CUST_012767,2,3,2938.8458,1469.4229,High_Value
CUST_012768,2,8,2428.1598,1214.0799,High_Value
CUST_012769,2,2,121.2365,60.61825,Standard
CUST_012770,1,1,493.77,493.77,Standard
CUST_012773,2,3,2098.72,1049.36,High_Value
CUST_012774,1,4,610.68,610.68,Standard
CUST_012775,1,3,120.87,120.87,Standard
CUST_012777,1,4,114.72,114.72,Standard
CUST_012779,1,5,300.355,300.355,Standard
CUST_012780,1,1,33.11,33.11,Standard
CUST_012782,1,10,5980.900000000001,5980.900000000001,High_Value
CUST_012783,2,5,511.748,255.874,Standard
CUST_012784,3,8,1707.6037,569.2012333333333,Standard
CUST_012785,1,4,5871.88,5871.88,High_Value
CUST_012786,2,6,268.91999999999996,134.45999999999998,Standard
CUST_012787,2,5,402.847,201.4235,Standard
CUST_012788,2,6,263.201,131.6005,Standard
CUST_012793,1,1,154.13,154.13,Standard
CUST_012794,1,3,738.42,738.42,Standard
CUST_012796,1,2,2845.04,2845.04,High_Value
CUST_012797,2,2,651.1673,325.58365,Standard
CUST_012798,2,3,904.6,452.3,Standard
CUST_012800,1,1,42.06,42.06,Standard
CUST_012801,1,2,767.3,767.3,Standard
CUST_012802,1,1,148.41,148.41,Standard
CUST_012803,2,3,1430.42,715.21,Standard
CUST_012804,1,1,137.01,137.01,Standard
CUST_012805,3,4,1287.8862,429.2954,Standard
CUST_012806,1,1,10.912,10.912,Standard
CUST_012808,1,3,509.16,509.16,Standard
CUST_012809,1,3,397.3515,397.3515,Standard
CUST_012810,1,1,54.642,54.642,Standard
CUST_012811,1,1,138.22,138.22,Standard
CUST_012812,1,1,302.81,302.81,Standard
CUST_012813,2,3,337.8968,168.9484,Standard
CUST_012815,4,7,587.24,146.81,Standard
CUST_012818,1,1,141.8622,141.8622,Standard
CUST_012820,1,1,280.65,280.65,Standard
CUST_012822,1,1,146.3,146.3,Standard
CUST_012824,1,1,58.38,58.38,Standard
CUST_012825,2,3,830.18,415.09,Standard
CUST_012826,1,1,38.69,38.69,Standard
CUST_012827,1,1,26.73,26.73,Standard
CUST_012830,2,6,1144.6000000000001,572.3000000000001,Standard
CUST_012834,1,2,124.5,124.5,Standard
CUST_012837,1,1,107.72,107.72,Standard
CUST_012840,2,2,1479.158,739.579,Standard
CUST_012841,3,9,1404.62,468.20666666666665,Standard
CUST_012842,1,3,169.2,169.2,Standard
CUST_012845,1,1,426.8264,426.8264,Standard
CUST_012846,1,3,396.81000000000006,396.81000000000006,Standard
CUST_012847,1,2,256.3088,256.3088,Standard
CUST_012850,1,2,96.54,96.54,Standard
CUST_012851,1,4,3774.36,3774.36,High_Value
CUST_012852,1,1,98.53650000000002,98.53650000000002,Standard
CUST_012853,2,3,915.4103,457.70515,Standard
CUST_012854,1,7,223.0221,223.0221,Standard
CUST_012859,1,2,53.08,53.08,Standard
CUST_012862,1,1,1119.7478999999998,1119.7478999999998,Standard
CUST_012863,1,2,115.2424,115.2424,Standard
CUST_012864,1,6,566.88,566.88,Standard
CUST_012866,1,3,234.63900000000004,234.63900000000004,Standard
CUST_012869,1,1,31.66,31.66,Standard
CUST_012872,1,2,29.328,29.328,Standard
CUST_012873,2,2,826.7128,413.3564,Standard
CUST_012874,1,6,3344.94,3344.94,High_Value
CUST_012876,1,6,55.67999999999999,55.67999999999999,Standard
CUST_012877,1,1,257.49,257.49,Standard
CUST_012879,2,9,837.3839999999999,418.69199999999995,Standard
CUST_012880,3,13,4943.185,1647.7283333333335,High_Value
CUST_012882,1,2,25.14,25.14,Standard
CUST_012885,1,1,189.47,189.47,Standard
CUST_012886,2,2,197.2,98.6,Standard
CUST_012889,2,12,2553.84,1276.92,High_Value
CUST_012890,1,2,26.72,26.72,Standard
CUST_012892,1,2,981.36,981.36,Standard
CUST_012893,1,2,405.824,405.824,Standard
CUST_012894,1,2,258.92,258.92,Standard
CUST_012895,1,1,122.42,122.42,Standard
CUST_012898,1,7,119.5803,119.5803,Standard
CUST_012899,1,1,355.55,355.55,Standard
CUST_012900,1,2,970.94,970.94,Standard
CUST_012904,2,2,763.0228,381.5114,Standard
CUST_012906,1,3,25.65,25.65,Standard
CUST_012907,2,10,3383.576,1691.788,High_Value
CUST_012909,1,3,648.5999999999999,648.5999999999999,Standard
CUST_012911,3,10,455.25480000000005,151.75160000000002,Standard
CUST_012913,1,3,599.58,599.58,Standard
CUST_012915,2,4,415.32,207.66,Standard
CUST_012917,2,4,2554.8,1277.4,High_Value
CUST_012918,1,1,29.12,29.12,Standard
CUST_012919,1,1,125.17,125.17,Standard
CUST_012922,2,2,46.222,23.111,Standard
CUST_012923,1,4,108.92,108.92,Standard
CUST_012925,2,2,84.31960000000001,42.159800000000004,Standard
CUST_012926,2,2,95.78999999999999,47.894999999999996,Standard
CUST_012927,1,5,9921.65,9921.65,High_Value
CUST_012928,2,5,577.1,288.55,Standard
CUST_012929,2,11,3646.01,1823.005,High_Value
CUST_012930,1,1,12.6932,12.6932,Standard
CUST_012934,2,5,685.0849,342.54245,Standard
CUST_012935,2,5,5354.290000000001,2677.1450000000004,High_Value
CUST_012937,1,1,21.0,21.0,Standard
CUST_012938,1,1,293.29139999999995,293.29139999999995,Standard
CUST_012940,1,5,2018.5605000000005,2018.5605000000005,High_Value
CUST_012942,4,18,1982.5900000000001,495.64750000000004,High_Value
CUST_012944,2,4,1060.0241,530.01205,Standard
CUST_012945,2,3,409.77,204.885,Standard
CUST_012946,2,4,1224.91,612.455,Standard
CUST_012949,1,1,72.14359999999999,72.14359999999999,Standard
CUST_012952,1,3,452.28,452.28,Standard
CUST_012953,3,9,490.66999999999996,163.55666666666664,Standard
CUST_012954,1,3,444.55500000000006,444.55500000000006,Standard
CUST_012958,1,1,1640.85,1640.85,Standard
CUST_012961,1,5,455.15,455.15,Standard
CUST_012962,3,4,1712.9399999999998,570.9799999999999,Standard
CUST_012963,2,3,581.87,290.935,Standard
CUST_012965,1,1,750.19,750.19,Standard
CUST_012966,2,9,3865.96,1932.98,High_Value
CUST_012971,1,2,22.86,22.86,Standard
CUST_012974,1,1,60.57,60.57,Standard
CUST_012976,1,2,44.12,44.12,Standard
CUST_012977,3,12,355.86,118.62,Standard
CUST_012978,1,1,286.12,286.12,Standard
CUST_012981,1,5,55.8475,55.8475,Standard
CUST_012984,1,1,125.85,125.85,Standard
CUST_012985,1,1,200.72,200.72,Standard
CUST_012988,1,1,125.99,125.99,Standard
CUST_012989,1,1,305.76,305.76,Standard
CUST_012996,1,5,1158.55,1158.55,Standard
CUST_013002,1,2,128.54,128.54,Standard
CUST_013004,1,2,423.1544,423.1544,Standard
CUST_013005,1,4,172.44,172.44,Standard
CUST_013006,1,2,3183.82,3183.82,High_Value
CUST_013010,1,1,26.39,26.39,Standard
CUST_013011,3,5,1992.98,664.3266666666667,High_Value
CUST_013012,1,2,166.46,166.46,Standard
CUST_013013,1,3,216.4059,216.4059,Standard
CUST_013016,1,1,105.32,105.32,Standard
CUST_013018,2,2,56.3552,28.1776,Standard
CUST_013019,1,2,65.6512,65.6512,Standard
CUST_013020,1,3,671.8481999999999,671.8481999999999,Standard
CUST_013021,1,3,4655.0334,4655.0334,High_Value
CUST_013022,5,10,2289.6665000000003,457.93330000000003,High_Value
CUST_013023,1,1,306.523,306.523,Standard
CUST_013024,3,11,890.0178000000001,296.67260000000005,Standard
CUST_013025,1,6,3436.1400000000003,3436.1400000000003,High_Value
CUST_013026,1,3,1302.9,1302.9,Standard
CUST_013027,1,1,175.29549999999998,175.29549999999998,Standard
CUST_013028,2,3,622.8188,311.4094,Standard
CUST_013032,2,9,3027.4937999999997,1513.7468999999999,High_Value
CUST_013033,2,3,2165.4152,1082.7076,High_Value
CUST_013035,2,2,361.5878,180.7939,Standard
CUST_013036,2,3,315.78999999999996,157.89499999999998,Standard
CUST_013037,1,1,19.54,19.54,Standard
CUST_013038,1,1,695.94,695.94,Standard
CUST_013039,5,12,4859.575,971.915,High_Value
CUST_013040,1,1,83.3805,83.3805,Standard
CUST_013041,2,4,3330.8184,1665.4092,High_Value
CUST_013042,1,1,330.86,330.86,Standard
CUST_013044,1,6,541.6800000000001,541.6800000000001,Standard
CUST_013045,2,3,132.7575,66.37875,Standard
CUST_013048,1,2,2748.5,2748.5,High_Value
CUST_013049,1,3,120.63,120.63,Standard
CUST_013050,1,1,430.84,430.84,Standard
CUST_013053,1,1,482.53,482.53,Standard
CUST_013055,2,4,1013.9119999999999,506.95599999999996,Standard
CUST_013056,2,4,3725.0500000000006,1862.5250000000003,High_Value
CUST_013057,2,5,992.3900000000001,496.19500000000005,Standard
CUST_013058,2,2,715.3720000000001,357.68600000000004,Standard
CUST_013059,2,7,1307.3825,653.69125,Standard
CUST_013060,1,5,129.95,129.95,Standard
CUST_013066,1,1,11.25,11.25,Standard
CUST_013067,2,11,321.6676,160.8338,Standard
CUST_013070,1,3,1974.39,1974.39,High_Value
CUST_013072,2,5,3038.46,1519.23,High_Value
CUST_013074,2,4,925.0719999999999,462.53599999999994,Standard
CUST_013075,1,3,212.34,212.34,Standard
CUST_013076,2,4,135.72,67.86,Standard
CUST_013078,1,1,1775.12,1775.12,High_Value
CUST_013079,2,5,7251.97,3625.985,High_Value
CUST_013080,3,3,373.4425,124.48083333333334,Standard
CUST_013081,2,2,203.07999999999998,101.53999999999999,Standard
CUST_013082,1,2,654.34,654.34,Standard
CUST_013083,3,3,266.95300000000003,88.98433333333334,Standard
CUST_013084,1,1,249.23,249.23,Standard
CUST_013086,1,1,446.69680000000005,446.69680000000005,Standard
CUST_013087,2,6,592.5275,296.26375,Standard
CUST_013088,1,3,2301.9,2301.9,High_Value
CUST_013089,4,8,1887.54,471.885,High_Value
CUST_013090,3,6,478.40930000000003,159.4697666666667,Standard
CUST_013091,1,3,122.2494,122.2494,Standard
CUST_013094,1,2,114.36,114.36,Standard
CUST_013095,1,3,1385.6699999999998,1385.6699999999998,Standard
CUST_013096,2,3,366.27,183.135,Standard
CUST_013098,1,1,92.54,92.54,Standard
CUST_013101,3,5,1333.6265999999996,444.54219999999987,Standard
CUST_013102,1,1,246.91,246.91,Standard
CUST_013103,1,1,17.3745,17.3745,Standard
CUST_013104,2,2,243.23,121.615,Standard
CUST_013106,1,3,36.96,36.96,Standard
CUST_013108,1,4,7908.44,7908.44,High_Value
CUST_013109,2,4,2928.06,1464.03,High_Value
CUST_013110,2,3,1195.9340000000002,597.9670000000001,Standard
CUST_013112,1,6,1241.88,1241.88,Standard
CUST_013113,2,5,1014.651,507.3255,Standard
CUST_013115,1,2,104.38,104.38,Standard
CUST_013116,1,2,93.3,93.3,Standard
CUST_013121,2,3,1356.0700000000002,678.0350000000001,Standard
CUST_013124,1,1,34.29,34.29,Standard
CUST_013125,2,5,2861.9985,1430.99925,High_Value
CUST_013126,3,8,3237.23,1079.0766666666666,High_Value
CUST_013127,2,4,248.72840000000002,124.36420000000001,Standard
CUST_013130,1,7,925.19,925.19,Standard
CUST_013132,2,9,849.6552,424.8276,Standard
CUST_013133,2,4,358.4838,179.2419,Standard
CUST_013134,2,3,193.14,96.57,Standard
CUST_013135,1,3,45.1686,45.1686,Standard
CUST_013136,1,4,1864.8,1864.8,High_Value
CUST_013138,2,3,809.1099999999999,404.55499999999995,Standard
CUST_013139,1,6,605.7,605.7,Standard
CUST_013140,1,1,68.87,68.87,Standard
CUST_013142,2,4,4830.93,2415.465,High_Value
CUST_013143,1,1,59.4016,59.4016,Standard
CUST_013146,1,2,3880.36,3880.36,High_Value
CUST_013147,1,3,1091.88,1091.88,Standard
CUST_013148,3,6,2185.6768,728.5589333333334,High_Value
CUST_013150,2,6,140.20999999999998,70.10499999999999,Standard
CUST_013153,2,7,2061.7799999999997,1030.8899999999999,High_Value
CUST_013154,1,2,1313.98,1313.98,Standard
CUST_013155,1,2,99.76,99.76,Standard
CUST_013159,2,4,1053.5379999999998,526.7689999999999,Standard
CUST_013162,2,5,665.76,332.88,Standard
CUST_013164,1,1,558.26,558.26,Standard
CUST_013165,2,8,485.44,242.72,Standard
CUST_013167,2,11,286.85519999999997,143.42759999999998,Standard
CUST_013168,2,3,208.39,104.195,Standard
CUST_013169,2,3,137.88,68.94,Standard
CUST_013170,1,2,142.0,142.0,Standard
CUST_013172,2,4,1037.5,518.75,Standard
CUST_013173,1,2,297.34,297.34,Standard
CUST_013175,2,4,345.7,172.85,Standard
CUST_013176,1,5,2362.25,2362.25,High_Value
CUST_013177,1,4,191.0256,191.0256,Standard
CUST_013179,2,3,2843.85,1421.925,High_Value
CUST_013180,1,6,2602.2360000000003,2602.2360000000003,High_Value
CUST_013181,1,1,57.05,57.05,Standard
CUST_013182,3,16,1649.6624,549.8874666666667,Standard
CUST_013183,1,2,191.92,191.92,Standard
CUST_013184,2,4,162.95999999999998,81.47999999999999,Standard
CUST_013186,2,9,2297.4210000000003,1148.7105000000001,High_Value
CUST_013187,1,1,56.46,56.46,Standard
CUST_013188,1,2,71.34,71.34,Standard
CUST_013189,1,7,4461.0538,4461.0538,High_Value
CUST_013190,1,3,1300.6421999999998,1300.6421999999998,Standard
CUST_013191,3,6,2991.9376,997.3125333333334,High_Value
CUST_013193,1,5,395.1,395.1,Standard
CUST_013194,2,3,732.7596000000001,366.37980000000005,Standard
CUST_013195,3,8,2843.0299999999997,947.6766666666666,High_Value
CUST_013196,3,5,488.3918,162.79726666666667,Standard
CUST_013199,1,3,90.84,90.84,Standard
CUST_013201,1,1,543.2,543.2,Standard
CUST_013202,3,10,795.904,265.30133333333333,Standard
CUST_013204,2,2,79.37,39.685,Standard
CUST_013205,2,5,361.64000000000004,180.82000000000002,Standard
CUST_013207,1,8,9584.4112,9584.4112,High_Value
CUST_013208,1,1,144.95,144.95,Standard
CUST_013209,1,1,113.03,113.03,Standard
CUST_013213,2,2,212.01,106.005,Standard
CUST_013214,1,4,74.52,74.52,Standard
CUST_013215,1,2,951.4,951.4,Standard
CUST_013216,1,1,1157.49,1157.49,Standard
CUST_013218,1,4,1181.84,1181.84,Standard
CUST_013219,2,4,574.2252,287.1126,Standard
CUST_013220,2,2,149.16660000000002,74.58330000000001,Standard
CUST_013222,2,5,325.43,162.715,Standard
CUST_013223,1,3,832.08,832.08,Standard
CUST_013226,1,3,1184.5884,1184.5884,Standard
CUST_013228,1,4,818.16,818.16,Standard
CUST_013229,1,7,921.06,921.06,Standard
CUST_013230,1,3,773.1299999999999,773.1299999999999,Standard
CUST_013231,2,4,359.28,179.64,Standard
CUST_013232,1,4,605.2388000000001,605.2388000000001,Standard
CUST_013233,2,3,264.77320000000003,132.38660000000002,Standard
CUST_013234,1,1,15.9332,15.9332,Standard
CUST_013235,1,1,155.16600000000005,155.16600000000005,Standard
CUST_013236,4,13,14271.0412,3567.7603,High_Value
CUST_013237,1,1,788.97,788.97,Standard
CUST_013238,1,1,165.14,165.14,Standard
CUST_013239,2,3,1045.1100000000001,522.5550000000001,Standard
CUST_013240,3,4,85.5777,28.525899999999996,Standard
CUST_013243,3,10,1613.8799999999999,537.9599999999999,Standard
CUST_013245,1,1,43.308,43.308,Standard
CUST_013247,1,4,5690.72,5690.72,High_Value
CUST_013248,3,6,4955.0199999999995,1651.6733333333332,High_Value
CUST_013250,3,5,2260.387,753.4623333333334,High_Value
CUST_013251,2,7,703.1492,351.5746,Standard
CUST_013252,3,6,777.2049999999999,259.0683333333333,Standard
CUST_013253,4,9,535.6696000000001,133.91740000000001,Standard
CUST_013255,1,2,218.72,218.72,Standard
CUST_013257,3,4,460.5,153.5,Standard
CUST_013259,1,3,505.68,505.68,Standard
CUST_013261,1,3,239.34,239.34,Standard
CUST_013262,5,10,991.6474000000001,198.32948000000002,Standard
CUST_013263,1,5,3219.45,3219.45,High_Value
CUST_013264,4,8,1749.9868999999999,437.49672499999997,High_Value
CUST_013265,1,3,1412.73,1412.73,Standard
CUST_013267,1,1,34.88,34.88,Standard
CUST_013268,2,9,1688.6891999999998,844.3445999999999,Standard
CUST_013271,2,2,45.69,22.845,Standard
CUST_013272,4,10,1138.3600000000001,284.59000000000003,Standard
CUST_013277,1,5,35.644000000000005,35.644000000000005,Standard
CUST_013278,3,10,6811.875999999999,2270.625333333333,High_Value
CUST_013281,1,6,8933.400000000001,8933.400000000001,High_Value
CUST_013282,3,8,2164.91,721.6366666666667,High_Value
CUST_013283,1,1,138.67,138.67,Standard
CUST_013284,2,3,1594.3182000000002,797.1591000000001,Standard
CUST_013285,1,4,419.04,419.04,Standard
CUST_013286,1,1,135.47,135.47,Standard
CUST_013287,1,3,681.48,681.48,Standard
CUST_013288,3,11,1170.246,390.08200000000005,Standard
CUST_013289,2,3,2254.2072,1127.1036,High_Value
CUST_013291,1,3,4899.9,4899.9,High_Value
CUST_013292,1,1,1764.41,1764.41,High_Value
CUST_013293,1,2,424.48,424.48,Standard
CUST_013294,1,2,3661.82,3661.82,High_Value
CUST_013296,1,1,288.91,288.91,Standard
CUST_013297,2,4,637.89,318.945,Standard
CUST_013300,1,3,68.34,68.34,Standard
CUST_013302,1,5,181.7,181.7,Standard
CUST_013303,1,2,247.32,247.32,Standard
CUST_013304,5,10,2927.105,585.421,High_Value
CUST_013305,1,1,46.31399999999999,46.31399999999999,Standard
CUST_013307,3,10,2671.8298000000004,890.6099333333335,High_Value
CUST_013308,1,2,3180.1164,3180.1164,High_Value
CUST_013309,2,3,145.0448,72.5224,Standard
CUST_013312,1,1,214.7327,214.7327,Standard
CUST_013314,2,5,928.7,464.35,Standard
CUST_013315,4,10,997.13,249.2825,Standard
CUST_013318,1,5,97.3,97.3,Standard
CUST_013319,2,5,473.66600000000005,236.83300000000003,Standard
CUST_013320,1,1,408.42,408.42,Standard
CUST_013321,1,3,554.0699999999999,554.0699999999999,Standard
CUST_013322,3,6,915.4830000000001,305.161,Standard
CUST_013326,1,2,3735.84,3735.84,High_Value
CUST_013327,2,3,1085.24,542.62,Standard
CUST_013329,1,1,59.71,59.71,Standard
CUST_013330,1,2,990.56,990.56,Standard
CUST_013331,1,2,850.6,850.6,Standard
CUST_013332,1,1,175.53,175.53,Standard
CUST_013336,1,3,348.95399999999995,348.95399999999995,Standard
CUST_013337,2,4,288.2428,144.1214,Standard
CUST_013339,2,9,3215.4478000000004,1607.7239000000002,High_Value
CUST_013340,2,5,1091.23,545.615,Standard
CUST_013341,3,6,276.06,92.02,Standard
CUST_013343,1,4,6659.84,6659.84,High_Value
CUST_013344,2,3,245.0248,122.5124,Standard
CUST_013347,2,4,86.14,43.07,Standard
CUST_013349,1,3,452.7000000000001,452.7000000000001,Standard
CUST_013351,1,6,556.26,556.26,Standard
CUST_013352,1,3,142.05,142.05,Standard
CUST_013354,1,7,926.87,926.87,Standard
CUST_013357,2,4,788.4291999999999,394.21459999999996,Standard
CUST_013358,1,5,3054.15,3054.15,High_Value
CUST_013362,1,1,10.03,10.03,Standard
CUST_013366,2,4,581.5568999999999,290.77844999999996,Standard
CUST_013369,1,1,36.85,36.85,Standard
CUST_013370,2,2,229.89,114.945,Standard
CUST_013372,2,7,1760.9676,880.4838,High_Value
CUST_013373,2,5,1646.63,823.315,Standard
CUST_013375,2,2,1056.43,528.215,Standard
CUST_013377,2,2,712.0,356.0,Standard
CUST_013382,1,7,597.24,597.24,Standard
CUST_013383,2,6,978.1800000000001,489.09000000000003,Standard
CUST_013384,1,1,43.243,43.243,Standard
CUST_013386,1,1,126.93,126.93,Standard
CUST_013387,1,2,1215.42,1215.42,Standard
CUST_013388,1,3,109.08,109.08,Standard
CUST_013389,1,2,40.76,40.76,Standard
CUST_013392,6,22,2652.7972,442.13286666666664,High_Value
CUST_013393,1,3,148.8,148.8,Standard
CUST_013394,1,3,89.16,89.16,Standard
CUST_013395,1,1,532.74,532.74,Standard
CUST_013396,2,2,507.03700000000003,253.51850000000002,Standard
CUST_013397,3,13,12493.03,4164.343333333333,High_Value
CUST_013399,1,7,217.91,217.91,Standard
CUST_013400,1,1,84.3204,84.3204,Standard
CUST_013402,1,3,31.35,31.35,Standard
CUST_013403,1,1,513.5662,513.5662,Standard
CUST_013404,1,1,38.62,38.62,Standard
CUST_013405,1,1,14.27,14.27,Standard
CUST_013407,2,4,200.09250000000006,100.04625000000003,Standard
